name	key	ref_name	ref_key	index	value	translation
###HEADER	version-etc	###HEADER	version-etc	0	<<00000003FEFE>>			
###HEADER	class	###HEADER	class	1	ColossalFramework.Globalization.Locale, ColossalManaged, Version=0.3.0.0, Culture=neutral, PublicKeyToken=null			
###HEADER	native-name	###HEADER	native-name	2	ENGLISH			
###HEADER	english-name	###HEADER	english-name	3	(ENGLISH)			
###HEADER	app-id	###HEADER	app-id	4	<<00000000>>			
###HEADER	index-count	###HEADER	index-count	5	[[0x34F]]			
CHIRP_TREASURE_HUNT		CHIRP_TREASURE_HUNT		0	[[0xC]]			
AIRPORTPANEL_ATTRACTIVENESSMODIFIER		AIRPORTPANEL_ATTRACTIVENESSMODIFIER		0	Attractiveness modifier			
AIRPORTPANEL_ATTRACTIVENESSLABEL		AIRPORTPANEL_ATTRACTIVENESSLABEL		0	Attractiveness score			
AIRPORTPANEL_AIRLINETICKETPRICE		AIRPORTPANEL_AIRLINETICKETPRICE		0	Airline Ticket Price			
AIRPORTPANELTOOLTIP_ATTRACTIVENESSMODIFIER		AIRPORTPANELTOOLTIP_ATTRACTIVENESSMODIFIER		0	The effect of the ticket price on attracting tourists.			
AIRPORTPANEL_TABSTRIPDISABLED2		AIRPORTPANEL_TABSTRIPDISABLED2		0	Complete the airport construction to unlock these features.			
AIRPORTPANEL_LEVEL_TOOLTIP2		AIRPORTPANEL_LEVEL_TOOLTIP2		0	Leveling up the airport unlocks new buildings and features, such as public transport buildings, cargo aircraft stands, and ultimately the option to found an airline.			
UPDATED_TUTORIAL_ADVISER	5114	UPDATED_TUTORIAL_ADVISER	AirportArea	0	Paint an airport area using the airport area tool and place a terminal, aircraft stands and a runway to build an airport from modular parts. Taxiways connect aircraft stands with the runway. To avoid accidents, taxiways are one-way only.\n\nAirport areas provide great creative freedom regarding the layout of an airport, and can have aircraft stands for both passenger- and cargo planes. \n\nBuildings such as airline lounges and other decorative buildings increase an Airport Area’s attractiveness score, attracting more passengers and tourists. Leveling up an Airport Area unlocks more buildings and eventually the option to found your own airline, which generates income from selling tickets to airport passengers. \n			
5312	5120	UPDATED_TUTORIAL_ADVISER	InfoViewHotel	0	Tourists coming into the city from outside connections can stay at hotels during their visit. Tourists have different interests and can be grouped into Sightseeing, Shopping, Business, and Nature tourists. The popularity stats for each hotel indicate how popular a hotel is for each of the groups when built in an ideal location. Hotels have star-ratings, and five-star hotels can organize events to attract more tourists to the city.\n\nAll hotels in the city belong to a single Hotel chain. It can be customized on the Hotels Chain panel, which displays information on all existing hotels.\n			
BUDGET_ATTRACTIVENESSAFFECTED		BUDGET_ATTRACTIVENESSAFFECTED		0	Air transport funding also affects the attractiveness bonus that decoration buildings give to an airport area.			
UPDATED_VEHICLE_TITLE	3368	UPDATED_VEHICLE_TITLE	mp10_Tokyo Metro Engine	0	High Capacity Metro 			
5314	3369	UPDATED_VEHICLE_TITLE	mp10_Tokyo Metro Trailer	0	High Capacity Metro Trailer			
PUBLICTRANSPORTDETAILPANEL_RANDOMVEHICLE		PUBLICTRANSPORTDETAILPANEL_RANDOMVEHICLE		0	Random			
PUBLICTRANSPORTDETAILPANEL_VEHICLE		PUBLICTRANSPORTDETAILPANEL_VEHICLE		0	Vehicle			
CITYSERVICEWORLDINFOPANEL_VEHICLESELECTOR_TOOLTIP		CITYSERVICEWORLDINFOPANEL_VEHICLESELECTOR_TOOLTIP		0	Change which vehicles spawn from this building.			
VEHICLESELECTOR_TITLE		VEHICLESELECTOR_TITLE		0	Select a vehicle			
SOIL_DISPOSE		SOIL_DISPOSE		0	Dispose of {0} t of soil			
SOIL_BUY		SOIL_BUY		0	Buy {0} t of soil			
AIINFO_ATTRACTIVENESS_ACCUMULATION		AIINFO_ATTRACTIVENESS_ACCUMULATION		0	Attractiveness: {0}			
PAUNLOCKINGPANEL_DONTSHOWAGAIN_AIRPORT		PAUNLOCKINGPANEL_DONTSHOWAGAIN_AIRPORT		0	Don’t notify me when an airport area levels up			
OPTION_AIRPORTLEVELUPNOTIFICATIONS		OPTION_AIRPORTLEVELUPNOTIFICATIONS		0	Hide airport area level-up notifications			
AIRPORTPANEL_LEVEL		AIRPORTPANEL_LEVEL		0	Airport Level: {0} / {1}			
AIRPORTPANEL_ATTRACTIVENESS		AIRPORTPANEL_ATTRACTIVENESS		0	Attractiveness Score: {0}			
AIRPORTPANEL_PASSENGERS		AIRPORTPANEL_PASSENGERS		0	Passenger Count: {0}			
AIRPORTPANEL_IDENTITY		AIRPORTPANEL_IDENTITY		0	Airline identity			
AIRPORTPANEL_PROGRESS_ATTRACTIVENESS		AIRPORTPANEL_PROGRESS_ATTRACTIVENESS		0	Attractiveness Score:\n{0} / {1}\n			
AIRPORTPANEL_PROGRESS_PASSENGERS		AIRPORTPANEL_PROGRESS_PASSENGERS		0	Passenger Count:\n{0} / {1}\n			
AIRPORTPANEL_INCOME_TOOLTIP		AIRPORTPANEL_INCOME_TOOLTIP		0	The weekly income from airline ticket sales.			
AIRPORTPANEL_EXPENSES_TOOLTIP		AIRPORTPANEL_EXPENSES_TOOLTIP		0	The total weekly cost of running the airport area.			
TOOLTIP_AIRLINETICKETPRICE		TOOLTIP_AIRLINETICKETPRICE		0	Airline Ticket Price			
ZONEDBUILDING_TITLE	151	ZONEDBUILDING_TITLE	ResidentialWallToWall	0	Residential Wall-To-Wall Building			
5333	152	ZONEDBUILDING_TITLE	CommercialWallToWall	0	Commercial Wall-To-Wall Building			
5333	153	ZONEDBUILDING_TITLE	OfficeWallToWall	0	Wall-To-Wall Office Building			
5333	OfficeHighTech	ZONEDBUILDING_TITLE	OfficeHighTech	0	High-Tech Office Building			
5333	OfficeFinancial	ZONEDBUILDING_TITLE	OfficeFinancial	0	Financial Office Building			
5333	CommercialLeisure	ZONEDBUILDING_TITLE	CommercialLeisure	0	Commercial Leisure Building			
5333	CommercialTourism	ZONEDBUILDING_TITLE	CommercialTourism	0	Commercial Tourism Building			
5333	CommercialEco	ZONEDBUILDING_TITLE	CommercialEco	0	Commercial Green Building			
5333	ResidentialLow	ZONEDBUILDING_TITLE	ResidentialLow	0	Low Density Residential Building			
5333	ResidentialHigh	ZONEDBUILDING_TITLE	ResidentialHigh	0	High Density Residential Building			
5333	CommercialLow	ZONEDBUILDING_TITLE	CommercialLow	0	Low Density Commercial Building			
5333	CommercialHigh	ZONEDBUILDING_TITLE	CommercialHigh	0	High Density Commercial Building			
5333	Industrial	ZONEDBUILDING_TITLE	Industrial	0	Industrial Building			
5333	Office	ZONEDBUILDING_TITLE	Office	0	Office Building			
5333	OfficeHightech	ZONEDBUILDING_TITLE	OfficeHightech	0	High-Tech Office Building			
AIINFO_SERVICE_POINT_CARGO_CAPACITY		AIINFO_SERVICE_POINT_CARGO_CAPACITY		0	Cargo capacity used: {0} / {1} trucks			
AIINFO_SERVICE_POINT_GARBAGE_CAPACITY		AIINFO_SERVICE_POINT_GARBAGE_CAPACITY		0	Garbage capacity used: {0} / {1} trucks			
AIINFO_SERVICE_POINT_CARGO_CAPACITY_TOOLTIP		AIINFO_SERVICE_POINT_CARGO_CAPACITY_TOOLTIP		0	Cargo capacity: {0} trucks/week			
AIINFO_SERVICE_POINT_GARBAGE_CAPACITY_TOOLTIP		AIINFO_SERVICE_POINT_GARBAGE_CAPACITY_TOOLTIP		0	Garbage capacity: {0} trucks/week			
BUILDING_STATUS_OPERATING_PARTIALLY		BUILDING_STATUS_OPERATING_PARTIALLY		0	Operating partially			
UPDATED_MAIN_CATEGORY	3149	UPDATED_MAIN_CATEGORY	MonumentCupcake	0	Plazas & Promenades			
270		CHIRP_RANDOM_EXP11		0	Can walking be unhealthy? #justwondering #pedestrian			
270		CHIRP_RANDOM_EXP11		1	I'm selling my #sneakers! PM with your highest bid.			
270		CHIRP_RANDOM_EXP11		2	What to do when fridge is empty but you want a sandwich after a jog? 			
270		CHIRP_RANDOM_EXP11		3	Looking for the closest medical clinic! PM me the route #walking #hurts			
270		CHIRP_RANDOM_EXP11		4	Why can't I stop watching trashy reality TV? #guiltypleasure			
270		CHIRP_RANDOM_EXP11		5	Walking is the best way to explore a city! You never know what you'll see or who you'll meet!			
270		CHIRP_RANDOM_EXP11		6	I love modern architecture! #modern #buildings			
270		CHIRP_RANDOM_EXP11		7	The city is like a big playground and I love it!			
270		CHIRP_RANDOM_EXP11		8	I just saw a dog walking on two feet #notevenkidding			
270		CHIRP_RANDOM_EXP11		9	I'm having so much fun walking around the city! Nothing beats the wind in my hair and the sun on my face.			
CHIRP_FIRST_HIGHDENSITYHIGHSCHOOL		CHIRP_FIRST_HIGHDENSITYHIGHSCHOOL		0	Look at that High-Capacity High School! More students, more learning, more fun!			
CHIRP_FIRST_HIGHDENSITYELEMENTARYSCHOOL		CHIRP_FIRST_HIGHDENSITYELEMENTARYSCHOOL		0	New Elementary School is ready and operational to serve more students. See you in school!			
CHIRP_FIRST_HIGHDENSITYUNIVERSITY		CHIRP_FIRST_HIGHDENSITYUNIVERSITY		0	Does anyone know if the new High-Capacity University is offering evening classes? 			
CHIRP_FIRST_HIGHDENSITYHOSPITAL		CHIRP_FIRST_HIGHDENSITYHOSPITAL		0	Yay, more #hospital beds for patients to receive that high-quality care!			
CHIRP_FIRST_HIGHDENSITYPOLICESTATION		CHIRP_FIRST_HIGHDENSITYPOLICESTATION		0	I feel safer already with our #highcapacity #policestation			
CHIRP_FIRST_HIGHDENSITYFIRESTATION		CHIRP_FIRST_HIGHDENSITYFIRESTATION		0	Our new Fire Station is not only effective but also beautiful to look at. Stay safe you all!			
CHIRP_FIRST_ELEVATEDTRAINSTATION		CHIRP_FIRST_ELEVATEDTRAINSTATION		0	Here's to a faster, easier commute! The new elevated train station is a major step up for the city.			
CHIRP_FIRST_ELEVATEDMETROSTATION		CHIRP_FIRST_ELEVATEDMETROSTATION		0	Why did the city build an elevated metro station? To elevate the commute!			
CHIRP_FIRST_HIGHDENSITYMETRO		CHIRP_FIRST_HIGHDENSITYMETRO		0	The high capacity metro takes me almost anywhere in the city! #metro #highcapacity			
CHIRP_FIRST_HIGHDENSITYMETROSTATION		CHIRP_FIRST_HIGHDENSITYMETROSTATION		0	Just waiting for my train at the metro station. People everywhere! This place is huge!			
CHIRP_FIRST_HIGHDENSITYBUSSTATION		CHIRP_FIRST_HIGHDENSITYBUSSTATION		0	This new bus station is huge! I can't wait to see how it handles the #rushhour crowds.			
CHIRP_FIRST_PEDESTRIANSERVICEPOINT		CHIRP_FIRST_PEDESTRIANSERVICEPOINT		0	This new Pedestrian Service Point is surely going to improve our lives! Now where did I put my sneakers?			
CHIRP_FIRST_PEDESTRIANSERVICEPOINT2		CHIRP_FIRST_PEDESTRIANSERVICEPOINT2		0	I love seeing this city grow! New Pedestrian Service Point means new possibilities!			
CHIRP_FIRST_GARBAGESERVICEPOINT		CHIRP_FIRST_GARBAGESERVICEPOINT		0	I'm so excited for the new small garbage service point in town! No more lugging my big trash can around!			
CHIRP_FIRST_GARBAGESERVICEPOINT2		CHIRP_FIRST_GARBAGESERVICEPOINT2		0	The city's new large garbage service point is a real lifesaver!			
CHIRP_FIRST_CARGOSERVICEPOINT		CHIRP_FIRST_CARGOSERVICEPOINT		0	Welp, the city's new small cargo service point is open for business! Time to ship my cat across town!			
CHIRP_FIRST_CARGOSERVICEPOINT2		CHIRP_FIRST_CARGOSERVICEPOINT2		0	This city's cargo service is top notch! Keeps my deliveries coming on time and in one piece.			
CHIRP_FIRST_PEDESTRIANAREAPLAZASUMMER		CHIRP_FIRST_PEDESTRIANAREAPLAZASUMMER		0	#PlazaFun means picnics, sunbathing with a good book, and people watching with an iced coffee.			
CHIRP_FIRST_PEDESTRIANAREAPLAZAWINTER		CHIRP_FIRST_PEDESTRIANAREAPLAZAWINTER		0	The Plaza is looking extra festive today!			
CHIRP_FIRST_SMALLPEDESTRIANAREAPLAZA		CHIRP_FIRST_SMALLPEDESTRIANAREAPLAZA		0	I really hope the pigeons don't poop on me while I'm eating lunch.			
CHIRP_FIRST_ICECREAMSTAND		CHIRP_FIRST_ICECREAMSTAND		0	I scream, you scream, we all scream for #icecream!			
CHIRP_FIRST_ICECREAMSTAND2		CHIRP_FIRST_ICECREAMSTAND2		0	Where do you learn to make complicated ice cream dishes? Sundae school! #joke #icecream 			
CHIRP_FIRST_FOODTRUCK		CHIRP_FIRST_FOODTRUCK		0	Finally I don’t have to walk a marathon for a hotdog. #ilikehotdogs #idontlikemarathons			
CHIRP_FIRST_FOODTRUCK2		CHIRP_FIRST_FOODTRUCK2		0	These food trucks are a really good idea! #food 			
CHIRP_FIRST_STATUEPLAZA		CHIRP_FIRST_STATUEPLAZA		0	What should I do if I theoretically saw a statue moving? #Ididntseeanything 			
CHIRP_FIRST_FLOWERPLAZA		CHIRP_FIRST_FLOWERPLAZA		0	I love coming here to get my daily dose of #nature!			
CHIRP_FIRST_SMALLFOUNTAIN		CHIRP_FIRST_SMALLFOUNTAIN		0	The city's new fountain is proof that money can't buy taste. #sizedoesmatter			
CHIRP_FIRST_LARGEFOUNTAIN		CHIRP_FIRST_LARGEFOUNTAIN		0	The city really knows how to make a splash. #water			
CHIRP_FIRST_LANDMARKOFFICEHIGH		CHIRP_FIRST_LANDMARKOFFICEHIGH		0	The big fancy #landmark is where all the office people work. I dunno what they do, but it looks important!			
CHIRP_FIRST_LANDMARKRESIDENTIALHIGH		CHIRP_FIRST_LANDMARKRESIDENTIALHIGH		0	Wow! Our new neighbors are a towering residential landmark.			
CHIRP_FIRST_LANDMARKCOMMERCIALHIGH		CHIRP_FIRST_LANDMARKCOMMERCIALHIGH		0	I love living in a city with such unique architecture! This landmark is one of my favorite places to go.			
CHIRP_FIRST_LANDMARKMARKETHALL		CHIRP_FIRST_LANDMARKMARKETHALL		0	The new market hall is a great way to support the locals! #supportthelocals			
CHIRP_FIRST_LANDMARKMUSEUM		CHIRP_FIRST_LANDMARKMUSEUM		0	Finally a museum for just art! Can’t wait to visit the #post-modern-art museum!			
CHIRP_FIRST_LANDMARKSHOPPINGMALL		CHIRP_FIRST_LANDMARKSHOPPINGMALL		0	The city is growing! A new #mall was just built and it's already becoming a popular hangout!			
WNP_CUPCAKE_FREEROADS_TITLE		WNP_CUPCAKE_FREEROADS_TITLE		0	Free Content: New Roads			
WNP_CUPCAKE_FREEROADS1		WNP_CUPCAKE_FREEROADS1		0	A variety of new roads have been added to the game. Also, there are now one-way metro tracks!			
WNP_CUPCAKE_PEDESTRIANZONES_TITLE		WNP_CUPCAKE_PEDESTRIANZONES_TITLE		0	Pedestrian Areas			
WNP_CUPCAKE_PEDZONES1		WNP_CUPCAKE_PEDZONES1		0	Pedestrian areas allow for streets that are free from cars except for emergency services. Cargo and garbage are transported via service point buildings placed within the area.			
WNP_CUPCAKE_PLAZAS_TITLE		WNP_CUPCAKE_PLAZAS_TITLE		0	New Plazas			
WNP_CUPCAKE_PLAZAS1		WNP_CUPCAKE_PLAZAS1		0	Here are new plaza buildings with which you can decorate the pedestrian zones! Or any other part of the city.			
WNP_CUPCAKE_WALLTOWALL_TITLE		WNP_CUPCAKE_WALLTOWALL_TITLE		0	Wall-to-Wall Zone Specializations			
WNP_CUPCAKE_WALLTOWALL1		WNP_CUPCAKE_WALLTOWALL1		0	These zone specializations for residential, commercial and office zones feature new wall-to-wall buildings.			
WNP_CUPCAKE_POLICIES_TITLE		WNP_CUPCAKE_POLICIES_TITLE		0	New Policies			
WNP_CUPCAKE_POLICIES1		WNP_CUPCAKE_POLICIES1		0	Influence traffic behaviour and citizens’ quality of life with the new pedestrian area policies!			
WNP_CUPCAKE_LANDMARKS_TITLE		WNP_CUPCAKE_LANDMARKS_TITLE		0	New Unique Buildings			
WNP_CUPCAKE_LANDMARKS1		WNP_CUPCAKE_LANDMARKS1		0	Unlock the new landmark buildings by building amazing pedestrian areas.			
WNP_CUPCAKE_SERVICES_TITLE		WNP_CUPCAKE_SERVICES_TITLE		0	Service & Transport Buildings			
WNP_CUPCAKE_SERVICES1		WNP_CUPCAKE_SERVICES1		0	Enhance your city with the newly available high-capacity emergency service buildings, schools, and new public transport stations.			
WNP_CUPCAKE_MAPS_TITLE		WNP_CUPCAKE_MAPS_TITLE		0	New Maps			
WNP_CUPCAKE_MAPS1		WNP_CUPCAKE_MAPS1		0	The Plazas & Promenades expansion comes with 5 incredible new maps!			
CUPCAKE_MILESTONEREPLACEMENT_LANDVALUESHORT		CUPCAKE_MILESTONEREPLACEMENT_LANDVALUESHORT		0	₡{0:N0} / cell land value in a pedestrian zone			
CUPCAKE_MILESTONEREPLACEMENT_LANDVALUELONG		CUPCAKE_MILESTONEREPLACEMENT_LANDVALUELONG		0	Have a pedestrian zone with a land value bonus of ₡{0:N0} / cell.			
WNP_CUPCAKE_PEDZONES_REPLACED		WNP_CUPCAKE_PEDZONES_REPLACED		0	Pedestrian areas allow for streets that are free from cars except for emergency services. Cargo and garbage are transported via service point buildings placed within the area.			
POLICIES_DETAIL_STREETMUSIC_REPLACED		POLICIES_DETAIL_STREETMUSIC_REPLACED		0	- Increases happiness in commercial zones.\n- Slightly increases noise pollution in commercial zones.\n			
TOOLTIP_PEDESTRIANAREAMAINTENANCE		TOOLTIP_PEDESTRIANAREAMAINTENANCE		0	A Pedestrian Area’s maintenance cost is based on its size.			
PEDESTRIANAREATOOLTIP_ZONEFOCUS		PEDESTRIANAREATOOLTIP_ZONEFOCUS		0	This chart compares the amount of residential, commercial and workplace squares in the Pedestrian Area.			
PEDESTRIANAREATOOLTIP_TOURISTS		PEDESTRIANAREATOOLTIP_TOURISTS		0	The amount of tourists that visit this Pedestrian Area per week.			
ASSETIMPORTER_CATEGORY	4541	ASSETIMPORTER_CATEGORY	ServicePoint	0	Pedestrian Area Service Points			
5409	151	ASSETIMPORTER_CATEGORY	ResidentialWallToWall	0	Residential Wall-to-Wall Buildings			
5409	152	ASSETIMPORTER_CATEGORY	CommercialWallToWall	0	Commercial Wall-to-Wall Buildings			
5409	153	ASSETIMPORTER_CATEGORY	OfficeWallToWall	0	Office Wall-to-Wall Buildings			
5409	5335	ASSETIMPORTER_CATEGORY	OfficeFinancial	0	Financial District Specialization			
5409	Hotel	ASSETIMPORTER_CATEGORY	Hotel	0	Hotels			
5409	5345	ASSETIMPORTER_CATEGORY	OfficeHightech	0	IT Cluster			
5409	5338	ASSETIMPORTER_CATEGORY	CommercialEco	0	Organic and Local Produce			
5409	ResidentialHighEco	ASSETIMPORTER_CATEGORY	ResidentialHighEco	0	High Density Residential Self Sufficient Buildings			
5409	ResidentialLowEco	ASSETIMPORTER_CATEGORY	ResidentialLowEco	0	Low Density Residential Self Sufficient Buildings			
5409	Tourism	ASSETIMPORTER_CATEGORY	Tourism	0	Tourism			
5409	4562	ASSETIMPORTER_CATEGORY	Wonders	0	Monuments			
5409	4545	ASSETIMPORTER_CATEGORY	PlayerIndustry	0	Special Industry			
5409	4551	ASSETIMPORTER_CATEGORY	PlayerEducation	0	Education			
5409	4547	ASSETIMPORTER_CATEGORY	VarsitySports	0	Sports Arenas			
5409	4548	ASSETIMPORTER_CATEGORY	PlayerEducationTradeSchool	0	Trade School Campus Area			
5409	4549	ASSETIMPORTER_CATEGORY	PlayerEducationLiberalArts	0	Liberal Arts College Campus Area			
5409	4550	ASSETIMPORTER_CATEGORY	PlayerEducationUniversity	0	University Campus Area			
5409	3917	ASSETIMPORTER_CATEGORY	Fishing	0	Fishing Industry			
5409	3833	ASSETIMPORTER_CATEGORY	Roads	0	Roads			
5409	4345	ASSETIMPORTER_CATEGORY	Electricity	0	Electricity			
5409	4554	ASSETIMPORTER_CATEGORY	WaterAndSewage	0	Water & Sewage			
5409	4344	ASSETIMPORTER_CATEGORY	Garbage	0	Garbage			
5409	4555	ASSETIMPORTER_CATEGORY	Healthcare	0	Healthcare			
5409	4558	ASSETIMPORTER_CATEGORY	FireDepartment	0	Fire Department			
5409	4538	ASSETIMPORTER_CATEGORY	Police	0	Police			
5409	4556	ASSETIMPORTER_CATEGORY	Education	0	Education			
5409	3916	ASSETIMPORTER_CATEGORY	PublicTransport	0	Public Transport			
5409	3836	ASSETIMPORTER_CATEGORY	Beautification	0	Parks, Plazas & Wildlife			
5409	4557	ASSETIMPORTER_CATEGORY	Monuments	0	Unique Buildings			
5409	5339	ASSETIMPORTER_CATEGORY	ResidentialLow	0	Low Density Residential			
5409	5340	ASSETIMPORTER_CATEGORY	ResidentialHigh	0	High Density Residential			
5409	5341	ASSETIMPORTER_CATEGORY	CommercialLow	0	Low Density Commercial			
5409	5342	ASSETIMPORTER_CATEGORY	CommercialHigh	0	High Density Commercial			
5409	5336	ASSETIMPORTER_CATEGORY	CommercialLeisure	0	Leisure Commercial			
5409	CommercialTourist	ASSETIMPORTER_CATEGORY	CommercialTourist	0	Touristic Commercial			
5409	5343	ASSETIMPORTER_CATEGORY	Industrial	0	Generic Industry			
5409	727	ASSETIMPORTER_CATEGORY	IndustrialFarming	0	Farming Industry			
5409	726	ASSETIMPORTER_CATEGORY	IndustrialForestry	0	Forestry Industry			
5409	728	ASSETIMPORTER_CATEGORY	IndustrialOil	0	Oil Industry			
5409	729	ASSETIMPORTER_CATEGORY	IndustrialOre	0	Ore Industry			
5409	5344	ASSETIMPORTER_CATEGORY	Office	0	Office			
TOOLTIP_AUTOPAINTAREA		TOOLTIP_AUTOPAINTAREA		0	Auto-Paint Pedestrian Areas			
CITYWORLDINFO_OPENPEDAREAPANEL		CITYWORLDINFO_OPENPEDAREAPANEL		0	Pedestrian Area Info			
PEDIAREANFOPANEL_NOTFUNCTIONAL_TEXT		PEDIAREANFOPANEL_NOTFUNCTIONAL_TEXT		0	A pedestrian area requires at least one service point building.			
PEDAREAINFOPANEL_SIZETOOLTIP		PEDAREAINFOPANEL_SIZETOOLTIP		0	The size of the Pedestrian Area in cells.			
PEDAREAINFOTOOLTIP_HAPPINESS		PEDAREAINFOTOOLTIP_HAPPINESS		0	The average happiness of all buildings in the pedestrian area. Happier zones make for a higher land value bonus.			
PEDAREAINFOTOOLTIP_ENTERTAINMENT		PEDAREAINFOTOOLTIP_ENTERTAINMENT		0	The entertainment value of your pedestrian area. More entertainment means a higher land value bonus.			
PEDAREAINFOPANEL_POLICIES		PEDAREAINFOPANEL_POLICIES		0	Pedestrian Area Policies			
PEDAREAINFOPANEL_ZONEFOCUSNONE		PEDAREAINFOPANEL_ZONEFOCUSNONE		0	Area Focus			
PEDAREAINFOPANEL_ZONEFOCUS		PEDAREAINFOPANEL_ZONEFOCUS		0	Area Focus: {0}			
MILESTONE_STAT_LONGDESC	4683	MILESTONE_STAT_LONGDESC	PedAreaHighestCargoFlow	0	Have {0:N0} cargo trucks per week using the service points of one pedestrian area.			
5424	4684	MILESTONE_STAT_LONGDESC	PedAreaHighestGarbageFlow	0	Have {0:N0} garbage trucks per week using the service points of one pedestrian area.			
5424	4685	MILESTONE_STAT_LONGDESC	PedAreaHighestVisitorCount	0	Have {0:N0} weekly tourists in one pedestrian area.			
5424	4680	MILESTONE_STAT_LONGDESC	PedAreaMostResidents	0	In a pedestrian area with a residential area focus, have {0:N0} residents living in residential buildings on pedestrian streets.			
5424	4681	MILESTONE_STAT_LONGDESC	PedAreaMostGoodsSold	0	In a pedestrian area with commercial area focus, have {0:N0} goods sold per week by commercial buildings on pedestrian streets.			
