id	index	key	value	value（翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）
PROPS_TITLE	High Mailbox	0	High-level Mailbox	上級ポスト	
PROPS_TITLE	parasol	0	Parasol	パラソル	
PROPS_TITLE	High Parasol	0	High-Level Parasol	上級パラソル	
PROPS_TITLE	grill	0	Grill	グリル	
PROPS_TITLE	High Grill	0	High-level Grill	上級グリル	
PROPS_TITLE	deck-chair	0	Deck Chair	デッキチェアー	
PROPS_TITLE	High deck chair	0	High-level Deck Chair	上級デッキチェアー	
PROPS_TITLE	Doghouse	0	Doghouse	犬小屋	
PROPS_TITLE	High Doghouse	0	High-Level Doghouse	上級犬小屋	
PROPS_TITLE	Swimming pool	0	Swimming pool	プール	
PROPS_TITLE	High swimming pool	0	High-Level Swimming Pool	上級プール	
PROPS_TITLE	hedge	0	Long Hedge	高い生垣	
PROPS_TITLE	hedge2	0	Short Hedge	低い生垣	
PROPS_TITLE	Tiles	0	Yard Tiles	地面タイル	
PROPS_TITLE	High-Tiles	0	High-Level Tiling	上品タイル	
PROPS_TITLE	Asphalt_old	0	Old Asphalt	老朽化したアスファルト	
PROPS_TITLE	Factory Smoke	0	Large Smoke Marker	排煙マーカー大	
PROPS_TITLE	Hang Around Marker	0	Hang Around Marker	集合マーカー小	
PROPS_TITLE	Invisible Parking Space	0	Parking Marker	駐車場マーカー	
PROPS_TITLE	Door Marker	0	Door Marker	ドアマーカー	
PROPS_TITLE	Factory Steam	0	Steam Marker	蒸気マーカー	
PROPS_TITLE	Factory Smoke Small	0	Smoke Marker	排煙マーカー小	
PROPS_TITLE	Large Hang Around Marker	0	Large Hang Around Marker	集合マーカー大	
PROPS_TITLE	bicycle01	0	Bicycle	自転車	
PROPS_TITLE	bicycle_stand	0	Bicycle Stand for parking bicycles.	駐輪用の自転車スタンド	
PROPS_TITLE	beergarden_bench	0	Beer Garden Bench	ビアガーデンのベンチ	
PROPS_TITLE	beergarden_sign	0	Beer Garden Sign	ビアガーデンの看板	
PROPS_TITLE	rider_statue	0	Rider Statue	騎馬像	
PROPS_TITLE	kiosk_01	0	Kiosk #1	キオスク #1	
PROPS_TITLE	kiosk_02	0	Kiosk #2	キオスク #2	
PROPS_TITLE	kiosk_03	0	Kiosk #3	キオスク #3	
PROPS_TITLE	streetclock	0	Street Clock	街頭時計	
PROPS_TITLE	billboard_pylon	0	Advertizing Pylon	広告塔	
PROPS_TITLE	shopping_cart	0	Shopping Cart	ショッピングカート	
PROPS_TITLE	shopping_cart_shelter	0	Shopping Cart Shelter	ショッピングカート置き場	
PROPS_TITLE	traffic_lights_european_01	0	Traffic Lights (European) #1	交通信号 (ヨーロッパ調) #1	
PROPS_TITLE	traffic_lights_european_02	0	Traffic Lights (European) #2	交通信号 (ヨーロッパ調) #2	
PROPS_TITLE	flag_pole	0	Flag Pole	旗竿	
PROPS_TITLE	video_screen	0	Video Screen	ビデオ・スクリーン	
PROPS_TITLE	billboard01	0	European Billboard #1	ヨーロッパ調の広告 #1	
PROPS_TITLE	billboard02	0	European Billboard #2	ヨーロッパ調の広告 #2	
PROPS_TITLE	billboard03	0	European Billboard #3	ヨーロッパ調の広告 #3	
PROPS_TITLE	cityad01	0	European City Ad #1	ヨーロッパ調の市内広告 #1	
PROPS_TITLE	cityad02	0	European City Ad #2	ヨーロッパ調の市内広告 #2	
PROPS_TITLE	roofad01	0	European Roof Ad #1	ヨーロッパ調の屋上広告 #1	
PROPS_TITLE	roofad02	0	European Roof Ad #2	ヨーロッパ調の屋上広告 #2	
PROPS_TITLE	roofad03	0	European Roof Ad #3	ヨーロッパ調の屋上広告 #3	
PROPS_TITLE	roofad04	0	European Roof Ad #4	ヨーロッパ調の屋上広告 #4	
PROPS_TITLE	roofad05	0	European Roof Ad #5	ヨーロッパ調の屋上広告 #5	
PROPS_TITLE	roofad06	0	European Roof Ad #6	ヨーロッパ調の屋上広告 #6	
PROPS_TITLE	roofad07	0	European Roof Ad #7	ヨーロッパ調の屋上広告 #7	
PROPS_TITLE	roofad08	0	European Roof Ad #8	ヨーロッパ調の屋上広告 #8	
PROPS_TITLE	roofad09	0	European Roof Ad #9	ヨーロッパ調の屋上広告 #9	
PROPS_TITLE	roofad10	0	European Roof Ad #10	ヨーロッパ調の屋上広告 #10	
PROPS_TITLE	roofad11	0	European Roof Ad #11	ヨーロッパ調の屋上広告 #11	
PROPS_TITLE	roofad12	0	European Roof Ad #12	ヨーロッパ調の屋上広告 #12	
PROPS_TITLE	sliding_ad01	0	Sliding Ad #1	スライド広告 #1	
PROPS_TITLE	sliding_ad02	0	Sliding Ad #2	スライド広告 #2	
PROPS_TITLE	street_ad01	0	Street Ad #1	街頭広告 #1	
PROPS_TITLE	street_ad02	0	Street Ad #2	街頭広告 #2	
PROPS_TITLE	street_ad03	0	Street Ad #3	街頭広告 #3	
PROPS_TITLE	street_ad04	0	Street Ad #4	街頭広告 #4	
PROPS_TITLE	street_ad05	0	Street Ad #5	街頭広告 #5	
PROPS_TITLE	street_ad06	0	Street Ad #6	街頭広告 #6	
PROPS_TITLE	street_ad07	0	Street Ad #7	街頭広告 #7	
PROPS_TITLE	wall_ad01	0	Wall Ad #1	壁面広告 #1	
PROPS_TITLE	wall_ad02	0	Wall Ad #2	壁面広告 #2	
PROPS_TITLE	wall_ad03	0	Wall Ad #3	壁面広告 #3	
PROPS_TITLE	wall_ad04	0	Wall Ad #4	壁面広告 #4	
PROPS_TITLE	wall_ad05	0	Wall Ad #5	壁面広告 #5	
PROPS_TITLE	wall_ad06	0	Wall Ad #6	壁面広告 #6	
PROPS_TITLE	wall_ad07	0	Wall Ad #7	壁面広告 #7	
PROPS_TITLE	Parking Spaces 02	0	Parking spaces #2	駐車スペース #2	
PROPS_DESC	Warning Light Red	0	A small blinking red light	小さな赤色の点滅光	
PROPS_DESC	Light Pole Orange	0	A pole-mounted blinking orange light	ポール先端で点滅するオレンジ色の照明	
PROPS_DESC	Flood Light Down Blue	0	A wall-mounted flood light casting blue light downwards.	壁面に設置する下向きの青色投光照明	
PROPS_DESC	Warning Light Orange	0	A small blinking orange light	小さなオレンジ色の点滅光	
PROPS_DESC	Flood Light White	0	A flood light casting white light upwards.	上向きの白色投光照明	
PROPS_DESC	Light Pole Red	0	A pole-mounted blinking red light	ポール先端で点滅する赤色照明	
PROPS_DESC	Flood Light Blue	0	A flood light casting white light upwards.	上向きの青色投光照明	
PROPS_DESC	Flood Light Down Orange	0	A wall-mounted flood light casting orange light downwards.	壁面に設置する下向きのオレンジ色投光照明	
PROPS_DESC	Flood Light Wall White	0	A wall-mounted flood light casting white light upwards.	壁面に設置する上向きの白色投光照明	
PROPS_DESC	Flood Light Wall Blue	0	A wall-mounted flood light casting blue light upwards.	壁面に設置する上向きの青色投光照明	
PROPS_DESC	Flood Light Wall Orange	0	A wall-mounted flood light casting orange light upwards.	壁面に設置する上向きのオレンジ色投光照明	
PROPS_DESC	Flood Light Wall Red	0	A wall-mounted flood light casting red light upwards.	壁面に設置する上向きの赤色投光照明	
PROPS_DESC	Flood Light Down White	0	A wall-mounted flood light casting white light downwards.	壁面に設置する下向きの白色投光照明	
PROPS_DESC	Flood Light Down Red	0	A wall-mounted flood light casting red light downwards.	壁面に設置する下向きの赤色投光照明	
PROPS_DESC	Flood Light Red	0	A flood light casting red light upwards.	上向きの赤色投光照明	
PROPS_DESC	Flood Light Orange	0	A flood light casting orange light upwards.	上向きのオレンジ色投光照明	
PROPS_DESC	Flood Light Floor Red	0	A lamp that illuminates the floor with red light.	赤色光で地面を照らす街灯	
PROPS_DESC	Flood Light Floor White	0	A lamp that illuminates the floor with white light.	白色光で地面を照らす街灯	
PROPS_DESC	Wall Light Orange	0	A wall-mounted lamp casting orange light downwards.	壁面に設置する下向きのオレンジ色の街灯	
PROPS_DESC	Wall Light White	0	A wall-mounted lamp casting white light downwards.	壁面に設置する下向きの白色の街灯	
PROPS_DESC	Basketball hoop	0	A sturdy basketball hoop for some serious slam dunking.	強烈なダンクシュートにも耐えられる、頑丈なバスケットボール用ゴール	
PROPS_DESC	Weighlifting bench	0	A weightlifting bench with a barbell and plate weights.	ウェイトリフティング用のベンチとバー、ディスク	
PROPS_DESC	Prison table	0	A long table with two benches.	長テーブルとベンチ	
PROPS_DESC	Prison fence	0	A short section of high mesh fence with barbwire on top.	鉄線のある金網のフェンス（短）	
PROPS_DESC	Prison fence long	0	A long section of high mesh fence with barbwire on top.	鉄線のある金網フェンス（長）	
PROPS_DESC	flag_pole_wall	0	A wall-mounted flagpole with a flag.	壁面に設置する旗竿と旗	
PROPS_DESC	Snowman01	0	A snowman makes any snowy place look cozy.	どんな雪の多い場所でも居心地よく見せる雪だるま	
PROPS_DESC	Snowman02	0	A snowman makes any snowy place look cozy.	どんな雪の多い場所でも居心地よく見せる雪だるま	
PROPS_DESC	Snowman03	0	A snowman makes any snowy place look cozy.	どんな雪の多い場所でも居心地よく見せる雪だるま	
PROPS_DESC	Snowman Random	0	A snowman makes any snowy place look cozy. Place this item to get a random snowman to spawn on the spot.	雪だるまはどんなに雪が積もった場所でも和ませてくれます。このアイテムを置くとランダムで雪だるまが現れます。	1.4.0-f3 にて追加
PROPS_DESC	Collapsed building	0	This is what a collapsed building looks like.	崩壊した建物はこうなります。	
PROPS_DESC	Christmas_Tree_Prop	0	A lovely Christmas Tree to lighten up any day or night.	昼も夜もライトアップされた可愛いクリスマスツリー	1.4.0-f3 にて追加
PROPS_DESC	Rustic_Table	0	A table with a rustic finish.	素朴に仕上げられたテーブル	1.4.0-f3 にて追加
PROPS_DESC	Snow Decal	0	Snow decal.	雪のデカール	
PROPS_DESC	Ice Decal	0	Ice decal.	氷のデカール	
PROPS_DESC	Curling Decal	0	A decal for curling ice field.	カーリングコートのデカール	
PROPS_DESC	Reindeer_Fence	0	A fence to keep the reindeer in or out.	トナカイの出入りを防ぐフェンス	
PROPS_DESC	Ice Bench	0	Comfy bench made of ice. Remember to wear pants when sitting!	氷で作られた快適なベンチ。座るときはズボンを穿くのを忘れないでください！	
PROPS_DESC	Snowmobile	0	A snowmobile.	スノーモービル。	
PROPS_DESC	High swimming pool covered	0	A luxurious swimming pool with an integrated jacuzzi.	ジャグジー付きの豪華な水泳プール	
PROPS_DESC	Swimming pool covered	0	A medium swimming pool for decoration.	装飾用の中くらいの水泳プール	
PROPS_DESC	Deck Chair Winter	0	The perfect relaxing chair for a garden.	庭置用の完璧なリラックスチェア	
PROPS_DESC	High Deck Chair Winter	0	A fancy deck chair for bathing in the sun.	太陽の下で日光浴できる派手なデッキチェア	
PROPS_DESC	Winter Flower Pot 01	0	A flowerpot with a single flower.	1輪の花が植えられた植木鉢	
PROPS_DESC	Winter Flower Pot 02	0	A flowerpot with a single flower.	1輪の花が植えられた植木鉢	
PROPS_DESC	Winter Flower Pot 03	0	A flowerpot with two flowers.	2輪の花が植えられた植木鉢	
PROPS_DESC	High Parasol Winter	0	A parasol giving high-level protection from hot sunshine.	日除け機能を強化したパラソル	
PROPS_DESC	Parasol Winter	0	A parasol to protect from hot sunshine.	日除け用パラソル	
PROPS_DESC	Hedge Winter 01	0	Closely planted shrubs or small trees trimmed into the shape of a fence.	密集させた灌木や背の低い木を刈り整えて塀にしたもの	
PROPS_DESC	Hedge Winter 02	0	Closely planted shrubs or small trees trimmed into the shape of a fence.	密集させた灌木や背の低い木を刈り整えて塀にしたもの	
PROPS_DESC	High-Tiles Winter	0	Regular stone tiles.	ふつうの石のタイル	
PROPS_DESC	Tiles Winter	0	Presentable yard tiling for valuable properties.	高級な物件にも合う見栄えのいいタイル	
PROPS_DESC	Asphalt_old_winter	0	Patches of broken asphalt.	つぎはぎの壊れているアスファルト	
PROPS_DESC	Winter Garden Flowers	0	A colorful flower bed.	多彩な色の花が植えてある花壇	
PROPS_DESC	Winter Garden Fountain	0	A large fountain with water plants, good especially for parks and gardens.	公園や庭にぴったりの、水生植物付きの大きな噴水	
PROPS_DESC	Rock 01	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Rock 02	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Rock 03	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Rock 04	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Rock 05	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Rock 06	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Rock 07	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Rock 08	0	Some rocks.	岩の集まり	1.4.0-f3 にて追加
PROPS_DESC	Standing Stone 01	0	A standing stone.	立てて置いてある石	1.4.0-f3 にて追加
PROPS_DESC	Standing Stone 02	0	A standing stone.	立てて置いてある石	1.4.0-f3 にて追加
PROPS_DESC	Standing Stone 03	0	A standing stone.	立てて置いてある石	1.4.0-f3 にて追加
PROPS_DESC	Standing Stone 04	0	A standing stone.	立てて置いてある石	1.4.0-f3 にて追加
PROPS_DESC	Standing Stone 05	0	A standing stone.	立てて置いてある石	1.4.0-f3 にて追加
PROPS_DESC	Standing Stone 06	0	A standing stone.	立てて置いてある石	1.4.0-f3 にて追加
PROPS_DESC	Fallen Tree 01	0	A fallen tree.	倒れた木	1.4.0-f3 にて追加
PROPS_DESC	Fallen Tree 02	0	A fallen tree.	倒れた木	1.4.0-f3 にて追加
PROPS_DESC	Fallen Tree 03	0	A fallen tree.	倒れた木	1.4.0-f3 にて追加
PROPS_DESC	Fallen Tree 04	0	A fallen tree.	倒れた木	1.4.0-f3 にて追加
PROPS_DESC	Abandoned Car 01	0	An abandoned car.	放棄された車	1.4.0-f3 にて追加
PROPS_DESC	Abandoned Car 02	0	Another abandoned car.	放棄された車	1.4.0-f3 にて追加
PROPS_DESC	Logo_nightwatch	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_loimu	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_greed_grief	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_aukio	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_steel_rhino	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_square_packages	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_jubilee	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_itsy_bitsy	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_flaming_ring	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_cinema	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_pernu	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_burned_bean	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_sternberger	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_dino	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_thelawaccounting	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_dobbelbock	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_forestfoundation	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_mariina	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_colossalore	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_myrtlebio	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_orlysbookstore	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_radiclean	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_mattockwinch	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_meatybits	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	logo_morellos	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_neckbeard	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_plastimold	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_lizard	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_bowling	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_silky	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_rapido	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
PROPS_DESC	Logo_radio	0	A flat company logo that can be placed on a building wall.	平坦な建物の壁に配置することができる会社のロゴ。	
