0	ref_name	index	key	value	value(翻訳）	備考: 翻訳に改行が含まれているとロケール作成時にエラーになります。改行を入れないよう注意して下さい。（注：ゲーム内の改行は\nと書く）	更新日
4158	ACH_DESC	FullCapacity	0	Level up an Industry Area up to Level 5	産業エリアのレベルをレベル5まで上げる	1.11.0-f3 にて追加	
4159	ACH_DESC	SerialInvestor	0	Build 10 Industry Areas	産業エリアを10か所つくる	1.11.0-f3 にて追加	
4160	ACH_DESC	OffshoreAssets	0	Build five Offshore Oil Drilling Platforms	5つの海洋原油掘削プラットフォームを建設する	1.11.0-f3 にて追加	
4161	ACH_DESC	IndustryTycoon	0	Build all Unique Factories	全種類のユニーク工場を建設する	1.11.0-f3 にて追加	
4162	ACH_DESC	Postman	0	Deliver 1 000 000 units of Mail	1,000,000通の郵便物を配達する	1.11.0-f3 にて追加	
4163	ACH_DESC	JustTolling	0	Build one of each road Toll Booth buildings	全種類の料金所を建設する	1.11.0-f3 にて追加	
4164	ACH_DESC	ScalingUp	0	Build 10 Warehouse buildings	倉庫を10棟建築する	1.11.0-f3 にて追加	
4165	ACH_DESC	Pioneer	0	Create your very first city	最初の都市を作成		
4166	ACH_DESC	Decorator	0	Use the Asset Editor to make your very own asset	アセットエディタを使って自分のアセットを制作		
4167	ACH_DESC	Terraformer	0	Create a map	マップを作成		
4168	ACH_DESC	WellInformed	0	Have a look at all the different info-view panels	情報ビューのパネルをすべて確認する		6/6
4169	ACH_DESC	CityPlanner	0	Use the district tool to draw 3 districts	地区ツールを使って地区を3つ作成		
4170	ACH_DESC	Lawmaker	0	Apply a policy to a district you created	作成した地区に条例を施行		
4171	ACH_DESC	PowerAtYourFingertips	0	Unlock all city services	すべての都市サービスをアンロック		
4172	ACH_DESC	HeavenlyCity	0	Unlock Monuments	モニュメントをアンロック		
4173	ACH_DESC	Medic	0	Build the Medical Center Monument	医療センターモニュメントを建設		
4174	ACH_DESC	AHugeHadron	0	Build the Hadron Collider Monument	ハドロン衝突器モニュメントを建設		
4175	ACH_DESC	BeamMeUp	0	Build the Space Elevator Monument	宇宙エレベーターモニュメントを建設		
4176	ACH_DESC	NewEden	0	Build the Eden Project Monument	エデンプロジェクトモニュメントを建設		
4177	ACH_DESC	ShortFuse	0	Build the Fusion Power Plant Monument	核融合発電所モニュメントを建設		
4178	ACH_DESC	IWantItAll	0	Unlock every single building in the game	ゲームですべての建築物をアンロック		
4179	ACH_DESC	Metropolis	0	Have a population of 100,000 in your city	都市人口を 100,000 人にする		
4180	ACH_DESC	Distroy	0	Have more than 10 districts with unique policies	独自の条例がある地区を 10 作る		
4181	ACH_DESC	CityInMotion	0	Have 20 transport lines	公共交通路線を 20 作る		
4182	ACH_DESC	CityInMotion2	0	Have 50 transport lines	公共交通路線を 50 作る		
4183	ACH_DESC	ClimbingTheSocialLadder	0	Have a Citizen educated to level 3 from 0	教育レベル 0 から レベル 3 にした市民がいる		
4184	ACH_DESC	UnpopularMayor	0	Have 15% happiness	幸福度を 15% にする		
4185	ACH_DESC	RollingInDough	0	Earn 15,000 per week	週に 15,000 の黒字		
4186	ACH_DESC	FreneticPlayer	0	Click on a police building 100 times in a row	警察の建物を 100 回連続でクリック		
4187	ACH_DESC	HappyTown	0	Have more than 95% city happiness for 5 years	都市の幸福度 95% 以上を 5 年間維持する		
4188	ACH_DESC	ToughCity	0	Have the city survive a crime rate of over 40% for 2 years	2 年間、犯罪率 40% 以上の状態で都市を運営する		
4189	ACH_DESC	FireWatch	0	Have 5 Fire Stations	消防本部を 5 つ建設		
4190	ACH_DESC	TheSafestTown	0	Have 5 Police Headquarters	警察本部を 5 つ建設		
4191	ACH_DESC	ProfessionalDumper	0	Fill five landfill sites	埋立地を 5 つ満杯にする		
4192	ACH_DESC	EarthlovingCity	0	No water or ground pollution in a city of over 10,000 residents	人口 10,000 人以上の都市で、水質汚濁も土壌汚染もない		
4193	ACH_DESC	HigherEducation	0	Have over 70% of citizens highly educated in a city of over 10,000 people	10,000 以上の市民のうち 70% が高等教育を受けている		
4194	ACH_DESC	SIMulatedCity	0	Have an area the size of nine map tiles	市の領域に 9 タイルを全部使用		
4195	ACH_DESC	SafeCity	0	Keep the crime rate under 10% for 4 years straight	犯罪率を 4 年間連続で、10% 未満にする		
4196	ACH_DESC	PowerToThePeople	0	Have the industry tax rate over 5% higher than either residential tax rate for one year	1 年間、工業地区の税金を低密度および高密度住宅地区より 5%以上高く設定		
4197	ACH_DESC	MakeThemPay	0	Have both residential tax rates over 5% higher than industry for one year	1 年間、低密度および高密度住宅地区の税金を工業地区より 5%以上高く設定		
4198	POLICIES	Open247	0	Open 24/7	24時間営業		
4199	POLICIES	DontTaxLeisure	0	Let Go of Leisure	レジャー解放		
4200	POLICIES	NoLoudNoises	0	NIMBY	深夜営業禁止		
4201	POLICIES	SchoolsOut	0	Schools Out	学校定員縮小		
4202	POLICIES	OldTown	0	Old Town	昔ながらの街		
4203	POLICIES	BikeBan	0	Bike Ban On Sidewalks	自転車の歩道走行禁止		
4204	POLICIES	EncourageBiking	0	Encourage Biking	自転車奨励		
4205	POLICIES	Specialization	0	District Specializations	地区別特化		
4206	POLICIES	DoubleSentences	0	Harsh Prison Sentences	犯罪厳罰化		
4207	POLICIES	Leisure	0	Leisure Specialization	レジャー特化		
4208	POLICIES	Tourist	0	Tourism Specialization	観光特化		
4209	POLICIES	StuddedTires	0	Studded Tires	スパイクタイヤ着用義務化		
4210	POLICIES	AntiSlip	0	Anti-Slip Studs	スパイクブーツ着用義務化		
4211	POLICIES	ExtraInsulation	0	Extra Insulation	断熱強化		
4212	POLICIES	NoElectricity	0	No Electricity for Heat	暖房非電化		
4213	POLICIES	OnlyElectricity	0	Only Electricity for Heat	暖房完全電化		
4214	POLICIES	LightningRods	0	Lightning Rods	避雷針設置		
4215	POLICIES	HelicopterPriority	0	Helicopter Priority	ヘリコプター優先地区		
4216	POLICIES	VIPArea	0	VIP Area	要人避難計画		
4217	POLICIES	FastRecovery	0	Fast Recovery	急速復興		
4218	POLICIES	NoRebuild	0	No Re-building	再建築禁止		
4219	POLICIES	PreferFerries	0	Prefer Ferries	フェリー利用推進		
4220	POLICIES	EducationalBlimps	0	Educational Blimps	教育飛行船		
4221	POLICIES	HighTicketPrices	0	High Ticket Prices	運賃増額		
4222	POLICIES	RecyclePlastic	0	Recycle Plastic	プラスチック再利用	1.9.0-f5で追加	
4223	POLICIES	CombustionEngineBan	0	Combustion Engine Ban	内燃エンジン禁止	1.9.0-f5で追加	
4224	POLICIES	ElectricCars	0	Electric Cars	電気自動車推進	1.9.0-f5で追加	
4225	POLICIES	FilterIndustrialWaste	0	Filter Industrial Waste	工業汚染除去	1.9.0-f5で追加	
4226	POLICIES	Organic	0	Organic and Local Produce	オーガニック・地産地消	1.9.0-f5で追加	
4227	POLICIES	Selfsufficient	0	Self Sufficient Buildings	自給自足型住宅	1.9.0-f5で追加	
4228	POLICIES	Hightech	0	IT Cluster	ITクラスター	1.9.0-f5で追加	
4229	POLICIES	Park	0	Park Policies	エリア条例	1.10.0-f3 にて追加 「パーク条例」→「エリア条例」。産業エリアと共用のため	2018/10/28
4230	POLICIES	AnimalEthics	0	Animal Ethics	動物倫理	1.10.0-f3 にて追加	
4231	POLICIES	ParkAdvertisement	0	Advertisement Campaign	パーク広告キャンペーン	1.10.0-f3 にて追加	
4232	POLICIES	MainPark	0	Main Park	メインパーク	1.10.0-f3 にて追加	
4233	POLICIES	FireworksBan	0	Fine for Fireworks	花火禁止	1.10.0-f3 にて追加	
4234	POLICIES	FireworksBoost	0	Celebrate!	花火奨励	1.10.0-f3 にて追加	
4235	POLICIES	NightTours	0	Night Tours	ナイト・ツアー	1.10.0-f3 にて追加	
4236	POLICIES	EvenMoreFun	0	Even More Fun	遊園地最高	1.10.0-f3 にて追加	
4237	POLICIES	NatureRecycle	0	Recycle Garbage	自然保護区リサイクル強化	1.10.0-f3 にて追加	
4238	POLICIES	PreferParks	0	Prefer Parks	パーク大好き	1.10.0-f3 にて追加	
4239	POLICIES	ParkMaintenanceBoost	0	Park Maintenance Boost	パーク整備強化	1.10.0-f3 にて追加	
4240	POLICIES	BoostConnections	0	Boost Connections	観光客受入強化	1.10.0-f3 にて追加	
4241	POLICIES	WorkersUnion	0	Workers' Union	労働組合	1.11.0-f3 にて追加	
4242	POLICIES	AutomatedSorting	0	Automated Sorting	自動郵便区分機	1.11.0-f3 にて追加	2018/10/27
4243	POLICIES	AutomatedToll	0	Automated Toll	料金所のETC化	1.11.0-f3 にて追加	
4244	POLICIES	FreeWifi	0	Free Wi-Fi	フリーWi-Fi	1.11.0-f3 にて追加	
4245	POLICIES	ImprovedLogistics	0	Improved Logistics	物流改善	1.11.0-f3 にて追加	
4246	POLICIES	WorkSafety	0	Improved Work Safety Supervision	労働安全基準強化	1.11.0-f3 にて追加	
4247	POLICIES	AdvancedAutomation	0	Advanced Automation	工業生産自動化	1.11.0-f3 にて追加	
4248	POLICIES	BandAdvertisement	0	Ad Campaign	コンサート広告キャンペーン	2018/5/26変更 パークのものと区別しました	
4249	POLICIES	PremiumStudio	0	Premium Studio	プレミアムスタジオ		
4250	POLICIES	Event	0	Event Policies	イベント条例		
4251	POLICIES	SubsidizedYouth	0	Subsidized Youth	少年サッカー育成助成金		
4252	POLICIES	ComeOneComeAll	0	Come One, Come All	観戦者補助		
4253	POLICIES	MatchSecurity	0	Match Security	スタジアム警備		
4254	POLICIES	Forest	0	Forestry Specialization	林業特化		
4255	POLICIES	Farming	0	Agriculture Specialization	農業特化		
4256	POLICIES	Oil	0	Oil Industry Specialization	石油特化		
4257	POLICIES	Ore	0	Ore Industry Specialization	鉱業特化		
4258	POLICIES	PowerSaving	0	Power Usage	節電		
4259	POLICIES	WaterSaving	0	Water Usage	節水		
4260	POLICIES	SmokeDetectors	0	Smoke Detector Distribution	火災警報器配布		
4261	POLICIES	PetBan	0	Pet Ban	ペット禁止		
4262	POLICIES	Recycling	0	Recycling	リサイクル		
4263	POLICIES	SmokingBan	0	Smoking Ban	禁煙		
4264	POLICIES	RecreationBoost	0	Parks and Recreation	公園とレクリエーション		
4265	POLICIES	EducationBoost	0	Education Boost	教育強化		
4266	POLICIES	RecreationalUse	0	Recreational Use	娯楽的薬物使用		
4267	POLICIES	FreeTransport	0	Free Public Transport	公共交通機関無料化		
4268	POLICIES	TaxRaiseResLow	0	Tax Raise for Low Density Residential	低密度住宅区画への増税		
4269	POLICIES	TaxRaiseResHigh	0	Tax Raise for High Density Residential	高密度住宅区画への増税		
4270	POLICIES	TaxRaiseComLow	0	Tax Raise for Low Density Commercial	低密度商業区画への増税		
4271	POLICIES	TaxRaiseComHigh	0	Tax Raise for High Density Commercial	高密度商業区画への増税		
4272	POLICIES	TaxRaiseOffice	0	Tax Raise for Offices	オフィス区画への増税		
4273	POLICIES	TaxLowerResLow	0	Tax Relief for Low Density Residential	低密度住宅区画への減税		
4274	POLICIES	TaxLowerResHigh	0	Tax Relief for High Density Residential	高密度住宅区画への減税		
4275	POLICIES	TaxLowerComLow	0	Tax Relief for Low Density Commercial	低密度商業区画への減税		
4276	POLICIES	TaxLowerComHigh	0	Tax Relief for High Density Commercial	高密度商業区画への減税		
4277	POLICIES	TaxLowerOffice	0	Tax Relief for Offices	オフィス区画への減税		
4278	POLICIES	Industry	0	Industry Specializations	産業の特化		
4279	POLICIES	Services	0	Services Policies	公共サービス条例		
4280	POLICIES	Taxation	0	Taxation Policies	課税条例		
4281	POLICIES	CityPlanning	0	City Planning Policies	都市計画条例		
4282	POLICIES	Special	0	Special Policies	特別条例		
4283	POLICIES	SmallBusiness	0	Small Business Enthusiast	中小企業支援		
4284	POLICIES	BigBusiness	0	Big Business Benefactor	大企業優遇		
4285	POLICIES	IndustrySpace	0	Industrial Space Planning	産業空間設計		
4286	POLICIES	HighTechHousing	0	High Tech Housing	ハイテク住宅		
4287	POLICIES	HighriseBan	0	Highrise Ban	高層建築禁止		
4288	POLICIES	HeavyTrafficBan	0	Heavy Traffic Ban	大型輸送車両通行禁止		
4289	POLICIES_DETAIL	Open247	0	Allows commercial zones to function also during the night.	商業区画が深夜も営業できるようになります。		
4290	POLICIES_DETAIL	DontTaxLeisure	0	Leisure specialized areas stop generating tax income, but get a hefty boost in their entertainment and attractiveness values.	レジャー特化区画からの税収が無くなりますが、かわりに地区の娯楽的価値や魅力が増加します。		
4291	POLICIES_DETAIL	NoLoudNoises	0	No loud noise in the night! Leisure specialized areas will close for the night. Reduces noise pollution caused by Leisure.	夜は静かにして！ レジャー特化区画が夜間営業をしなくなります。レジャーによる騒音公害が減少します。		
4292	POLICIES_DETAIL	SchoolsOut	0	The citizens will prefer working over education and only a small portion of the eligible citizens will go to study in the university.	市民が教育よりも仕事を選ぶようになり、対象市民のうちの少数のみが大学に通うようになります。		
4293	POLICIES_DETAIL	OldTown	0	Only residents and businesses can use the area for motor vehicles, ban other motor traffic.	外部からの車両乗り入れを禁止します。住民および区域内のビジネスの車両だけが使用できます。		
4294	POLICIES_DETAIL	BikeBan	0	This policy bans cycling on sidewalks. Bikes can only use dedicated bike lanes and bike pathways.	自転車で歩道を走ることを禁じる条例です。自転車は専用に設けられた自転車レーンや自転車道しか使えません。		
